timestamp,client_id,seq,client_ts,inter_arrival_ms,jitter_ms,raw_steering,filtered_steering,throttle,brake,handbrake
44042.20656941987,node_viva_demo,576,44042.2037469,17.0,0.4,18.88,19.5,180,0,0
44042.22355452997,node_viva_demo,577,44042.2203469,16.99,0.39,22.54,20.56,180,0,0
44042.24014678724,node_viva_demo,578,44042.2369469,16.59,0.01,19.27,20.11,180,0,0
44042.25526815726,node_viva_demo,579,44042.2535469,15.12,1.48,21.11,20.46,180,0,0
44042.27147489091,node_viva_demo,580,44042.270146899995,16.21,0.39,19.26,20.04,180,0,0
44042.29069380375,node_viva_demo,581,44042.2867469,19.22,2.62,20.43,20.18,180,0,0
44042.30537778358,node_viva_demo,582,44042.3033469,14.68,1.92,20.25,20.2,180,0,0
44042.3231420972,node_viva_demo,583,44042.319946899996,17.76,1.16,24.45,21.69,180,0,0
44042.33954302947,node_viva_demo,584,44042.3365469,16.4,0.2,21.36,21.57,180,0,0
44042.35468873263,node_viva_demo,585,44042.3531469,15.15,1.45,24.09,22.46,180,0,0
44042.372651572354,node_viva_demo,586,44042.369746899996,17.96,1.36,21.17,22.01,180,0,0
44042.38990252982,node_viva_demo,587,44042.3863469,17.25,0.65,23.64,22.58,180,0,0
44042.404082335095,node_viva_demo,588,44042.402946899994,14.18,2.42,25.61,23.64,180,0,0
44042.42223399352,node_viva_demo,589,44042.4195469,18.15,1.55,19.79,22.29,180,0,0
44042.43805014048,node_viva_demo,590,44042.4361469,15.82,0.78,21.12,21.88,180,0,0
44042.455911165176,node_viva_demo,591,44042.452746899995,17.86,1.26,21.31,21.68,180,0,0
44042.47277886882,node_viva_demo,592,44042.4693469,16.87,0.27,23.95,22.48,180,0,0
44042.48713030592,node_viva_demo,593,44042.4859469,14.35,2.25,24.82,23.3,180,0,0
44042.50598379788,node_viva_demo,594,44042.502546899996,18.85,2.25,20.18,22.2,180,0,0
44042.522141547866,node_viva_demo,595,44042.5191469,16.16,0.44,19.96,21.42,180,0,0
44042.53696728252,node_viva_demo,596,44042.5357469,14.83,1.77,18.01,20.23,180,0,0
44042.55668312754,node_viva_demo,597,44042.552346899996,19.72,3.12,20.56,20.34,180,0,0
44042.57109964113,node_viva_demo,598,44042.5689469,14.42,2.18,19.24,19.96,180,0,0
44042.58822539483,node_viva_demo,599,44042.585546899994,17.13,0.53,19.44,19.78,180,0,0
44042.60417148695,node_viva_demo,600,44042.6021469,15.95,0.65,18.11,19.19,180,0,0
